day_index,load_mwh,load_ma7_mwh,pv_ma7_mwh,net_ma7_mwh
81,117.73997726666661,104.72882671190476,58.523894876190475,46.20493183571427
82,117.42517061666668,104.77228623095239,59.06620759761904,45.70607863333334
83,118.05316781666669,104.6720340952381,59.1390388547619,45.53299524047619
84,117.70462780000001,104.69794094285716,60.33265863809523,44.36528230476192
85,117.95259836666672,104.73433074047621,60.85820563809523,43.87612510238097
86,71.89176726666666,104.6844014547619,60.957863152380945,43.72653830238096
87,72.11827746666668,104.67211266666666,61.05147053571428,43.62064213095238
88,117.99470584999997,104.71239861666666,60.39993069523809,44.31246792142859
89,117.07566561666661,104.70266400714286,60.7978331047619,43.90483090238096
90,117.96714630000005,104.68037608571429,61.40284211428572,43.27753397142856
91,117.98662945000002,104.74958538571427,60.85249344285715,43.89709194285713
92,117.88445609999997,104.63683177619046,60.8733888952381,43.76344288095238
93,71.73575181666662,104.62818555000001,61.39455269761904,43.23363285238096
94,72.60274256666669,104.59192040238096,62.19481010714285,42.39711029523811
95,117.20543058333332,104.54776227142858,62.33651260238094,42.21124966904763
96,117.01514203333338,104.51694006904764,62.50610359523809,42.01083647380954
97,117.71329026666668,104.56783220238097,62.71616031190475,41.85167189047622
98,117.67752253333339,104.47560837380954,63.05521568809523,41.42039268571431
99,117.66870068333333,104.48669860476194,63.085408459523784,41.401290145238136
100,72.09199675,104.61330298333334,63.31411104999999,41.29919193333336
101,71.95717576666665,104.51953368333334,63.82230814761902,40.697225535714324
102,117.28306220000006,104.55487118809526,64.3368912333333,40.21797995476195
103,117.90137268333329,104.52892003809525,64.53841087619045,39.9905091619048
104,117.05690516666672,104.44294469523811,64.30422595952379,40.138718735714306
105,117.92488506666673,104.43555035000001,64.61690037142856,39.81864997857145
106,117.48704263333327,104.42337237142856,64.93595290714285,39.48741946428573
107,71.49016934999999,104.50626740000003,65.59186528095236,38.91440211904764
108,71.90541535000003,104.61399537857143,65.41195033333334,39.2020450452381
109,117.19781634999998,104.62908533571428,66.0527081809524,38.57637715476189
110,118.48163788333338,104.63061919761905,66.87970427857144,37.750914919047624
111,117.81100101666667,104.6696408904762,67.54069161904762,37.12894927142859
112,118.03051476666663,104.69757075,68.52783370952382,36.16973704047621
113,117.49777966666673,104.67395734761908,68.98768797857143,35.68626936904766
114,71.76332120000002,104.53905205000004,67.6949174047619,36.84413464523815
115,72.10092436666669,104.45930315000003,68.28941359047619,36.16988955952384
116,117.03252253333345,104.40964114285717,68.68876048095238,35.72088066190479
117,117.53730080000008,104.81918460714289,68.53812221666666,36.281062390476215
118,117.2527587166666,105.24742825476191,67.21065694523809,38.03677130952383
119,117.68288071666665,105.64656038571431,66.3530779309524,39.29348245476192
120,120.36458391666669,106.16621205714286,66.42113015238097,39.745081904761896
121,74.76102673333332,106.60547820952378,67.08124780714287,39.52423040238092
122,74.89484928333331,107.14325412142855,66.84232819761905,40.300925923809515
123,120.67008423333331,107.64001616428571,66.36609145238094,41.27392471190477
124,120.61216386666666,107.65157237380951,65.68977143333333,41.96180094047619
125,121.01719010000001,107.57911504761906,66.44459042619047,41.134524621428575
126,121.16021501666668,107.54384901428571,65.94448530238095,41.599363711904765
127,120.44547738333333,107.55427846904762,65.41928450714285,42.134993961904776
128,74.25382544999998,107.53091271904762,65.84517755238095,41.68573516666669
129,74.64798704999998,107.42411864761904,65.70136485238093,41.72275379523811
130,120.74309041666666,107.34294582619047,65.91357734047618,41.42936848571429
131,120.44860361666674,107.22192188809525,66.22990399047617,40.992017897619064
132,120.2696316,107.28299607380953,67.11724665,40.16574942380954
133,120.59200526666665,107.37250227142859,67.44564516190476,39.92685710952382
134,119.59830981666671,107.3644946404762,67.69591052857143,39.66858411190477
135,74.68134475000001,107.31074954999998,68.27301953571428,39.03773001428571
136,75.27453043333331,107.33474185238094,68.09727154523809,39.23747030714286
137,120.68703699999998,107.29060556904763,68.28906861904763,39.00153695
138,120.07238798333331,107.30937274047618,68.58618257142857,38.723190169047605
139,120.43757771666664,107.35252125952378,68.09998218333332,39.25253907619047
140,120.28305128333336,107.2695623142857,68.97335148095237,38.29621083333331
141,119.72968001666666,107.21711097142857,69.65392269761905,37.5631882738095
142,74.98338438333329,107.12219402619046,68.54977483809525,38.572419188095225
143,74.69381781666665,107.0663725452381,69.22781443095239,37.83855811428571
144,120.31987760000001,107.01477196428571,69.04604116190477,37.968730802380946
145,119.40796936666666,107.11614828571429,68.67691852857143,38.43922975714285
146,120.04682735000004,107.06312544285716,68.59885505952381,38.46427038333333
147,119.92184721666668,107.07519898095238,67.94883143095238,39.12636755
148,120.43931426666666,108.20786790000001,65.84152661904763,42.36634128095238
149,74.61222448333332,109.44680613095238,65.07175420714285,44.37505192380954
150,74.7783325833333,110.59395087619048,63.532899019047626,47.06105185714288
151,128.24856003333338,111.82509321428572,62.282407540476186,49.542685673809515
152,128.08053698333336,112.9703227,60.99346638095238,51.97685631904763
153,128.0768405666667,114.13249277380953,58.690099007142855,55.442393766666676
154,128.53984358333324,115.32941094047621,56.638826942857136,58.69058399761906
155,128.45592066666669,115.33203759999999,57.50429689285714,57.827740707142866
156,82.74741500000003,115.34470202857142,57.18954628095238,58.15515574761904
157,83.15675974999996,115.2500807738095,56.605485397619056,58.64459537619045
158,128.26694665,115.20677130714284,55.64229228809525,59.56447901904761
159,128.16918798333333,115.10189878095238,55.35126641666667,59.7506323642857
160,127.4144917833333,114.9793524095238,55.58724600238097,59.39210640714283
161,128.2366773166667,114.8502663190476,56.16289854285715,58.687367776190456
162,127.72181298333332,114.72197172857143,55.25716808571429,59.46480364285713
163,81.88959039999999,114.64332087619047,54.92689722142858,59.7164236547619
164,82.25315711666667,114.62864413571428,54.48099662619048,60.14764750952382
165,127.36888451666664,114.43898722142856,55.02791905714286,59.411068164285716
166,127.6186320166667,114.38573778095237,55.57365350714286,58.812084273809525
167,127.31175460000006,114.2782362547619,56.31539953095238,57.96283672380953
168,126.90907891666662,114.15750878095238,57.17447239285714,56.98303638809524
169,127.3490669,114.03901983809523,57.50878819761904,56.530231640476195
170,81.13707971666665,113.90648284761905,58.180932180952375,55.72555066666668
171,81.40806479999999,113.87806719285716,57.91940494999999,55.95866224285715
172,126.53946191666667,113.79254283809523,57.904019099999985,55.88852373809526
173,126.69087308333333,113.69945404761906,57.912661790476186,55.78679225714287
174,127.11284501666677,113.47462194523811,58.063391828571426,55.41123011666667
175,126.31040843333331,113.3679802309524,57.60786644047619,55.760113790476204
176,126.69744536666667,113.34588691666669,57.32714063571428,56.01874628095239
177,79.563255,113.23966513095239,56.81857628095237,56.42108885000001
178,80.66157279999999,115.30166599523808,58.50946974761904,56.79219624761905
179,126.38480871666671,117.42855882142858,60.28388471666666,57.14467410476192
180,125.9473205833333,119.55257214523809,60.66317874047618,58.88939340476191
181,141.54685106666668,121.87140225238095,61.68069147619047,60.19071077619049
182,141.19865821666667,124.0444396952381,62.85184979761904,61.192589897619065
183,141.5655386333333,126.16726340000001,63.470928785714285,62.696334614285725
184,95.79506575000003,128.3884167666667,65.18753946904762,63.200877297619066
185,95.87283490000002,128.3510419,65.6209013190476,62.7301405809524
186,141.24457465000003,128.2641914357143,65.36919961904763,62.894991816666675
187,141.49539415000004,128.1067633809524,66.19845664285715,61.90830673809525
188,141.28522700000002,127.95619518809526,65.52818706666667,62.42800812142859
189,140.5907049666667,127.87698607380955,65.12124032857143,62.755745745238116
190,140.46354225,127.68395633571431,66.43196218333334,61.25199415238097
191,94.74108840000007,127.6221033809524,66.59893830714286,61.023165073809544
192,95.31837110000001,127.3735227619048,66.75354860714286,60.61997415476193
193,139.89336648333335,127.34131710714288,66.99622318571429,60.34509392142859
194,141.06242346666673,127.21354811190477,66.88748380714286,60.32606430476193
195,139.5451626666667,127.06454594047621,66.9162715,60.14827444047621
196,140.36526538333328,126.95685326904764,67.36592515476188,59.590928114285745
197,139.56915928333333,126.79359216666668,66.7994843642857,59.99410780238098
198,93.69807320000004,126.41936307142859,66.11353096428569,60.305832107142884
199,94.56452240000003,126.41503395000002,65.95975983809522,60.45527411190479
200,138.75053876666666,126.28428655952384,65.53158619999998,60.75270035952384
201,138.44281980000005,126.18900916428572,65.30830081428569,60.880708350000035
202,139.5148588166667,125.99711866190475,65.79768581666664,60.19943284523811
203,139.45003365,125.8004283095238,65.41724224761903,60.38318606190477
204,138.9022175166666,125.70895081190474,65.09787738095237,60.61107343095238
205,92.35483968333325,125.6784049023809,64.50088463095237,61.17752027142855
206,93.18768993333332,125.5069600880952,64.00456819761904,61.50239189047617
207,138.11019628333327,125.36043591428567,63.87422874761903,61.486207166666645
208,138.22899843333326,125.1491639428571,63.508881880952366,61.640282061904735
209,138.31474511666667,125.20124743095236,64.3115310690476,60.88971636190477
210,138.42436443333338,124.9690409,65.15676262857143,59.81227827142857
211,137.42331371666663,124.96222516666668,66.69933401190475,58.26289115476192
212,92.71942410000007,124.97409781190478,68.50252410714286,56.47157370476193
213,91.56224421666667,124.70891955000003,69.79690816190475,54.91201138809527
214,138.06248615,124.4648800309524,70.40841932619047,54.056460704761925
215,138.31210695000004,124.38308585238099,71.94191243571429,52.44117341666669
216,136.4584972833334,124.09505614047622,72.4361953547619,51.658860785714296
217,136.71608779999997,123.91528293095239,72.54286442142856,51.372418509523825
218,136.85075446666667,123.69713415476193,71.97255292142857,51.724581233333346
219,90.70321611666665,123.42715652142859,71.82463268095238,51.602523840476195
220,90.30383175000001,123.45274215238094,71.47761346666667,51.97512868571429
221,136.53544471666666,123.42872920714285,71.73837478095238,51.69035442619048
222,136.42226351666667,123.29805790714285,71.24508837619047,52.052969530952396
223,136.63759670000002,123.19303528571427,70.94227209285714,52.25076319285716
224,136.54799718333334,123.17584937142858,71.2097502690476,51.966099102380966
225,135.9360553666667,123.00923105476191,71.34873558571427,51.66049546904763
226,89.96805776666663,122.90750408333335,71.27088543095238,51.63661865238096
227,90.18353035000001,122.72563068095238,71.58085254285713,51.14477813809524
228,135.3691165,122.51135303571427,70.71947323809523,51.79187979761904
229,135.71017471666664,122.37360211190473,70.59341838571427,51.780183726190465
230,135.3644828833333,122.45412677380952,70.09239411666665,52.36173265714286
231,135.04805366666662,122.38464332857141,69.22280698809523,53.16183634047619
232,134.97179890000004,122.34163688571428,69.09862970714285,53.243007178571425
233,90.53173040000001,122.1704138904762,68.01612508333332,54.15428880714286
234,89.69714623333334,122.02819689761904,67.70088547142856,54.32731142619048
235,135.06807139999995,121.84824381666667,67.91186699047618,53.93637682619048
236,134.51161375000004,121.78710348333333,67.14738715714284,54.639716326190474
237,134.36896393333328,121.47233236190475,66.64338018571428,54.82895217619048
238,133.78838209999992,121.37632398333332,67.12126985238095,54.25505413095238
239,134.54381656666672,121.13307947380952,66.46187768571427,54.671201788095246
240,88.32833255000003,119.24050883333332,67.02630025714284,52.21420857619047
241,89.02508758333332,117.40677457857143,66.83128922142856,50.57548535714286
242,133.36535983333337,115.6418223404762,66.83297007142856,48.80885226904763
243,121.26361926666667,113.71573040714284,67.31291091428571,46.40281949285713
244,121.53282414999997,111.83068010714284,67.67514042619048,44.15553968095236
245,121.43371643333326,109.94514961904758,67.33127224285714,42.61387737619045
246,121.06117303333328,108.14738521904758,67.2028849095238,40.944500309523775
247,75.13298044999998,108.16695281428568,66.39081893333332,41.776133880952365
248,75.82637416666665,108.1025830190476,66.46286650714283,41.639716511904744
249,120.78100903333325,108.07987902619045,65.6161223142857,42.46375671190475
250,121.4005924333334,108.03496549999998,65.63256304047617,42.402402459523806
251,121.08223558333331,108.11414359523808,65.0363990595238,43.07774453571428
252,121.27478848333328,108.00517344523807,64.88656922619047,43.11860421904761
253,120.74677835,108.07041439285715,64.21776144047618,43.85265295238096
254,75.68722711666666,107.97890545714282,64.7446152047619,43.23429025238094
255,75.06358311666665,108.08763715476188,63.9406418,44.14699535476188
256,121.23769566666667,108.03763808571428,64.08433990952382,43.953298176190444
257,120.76002988333326,108.04582923095235,63.31253600714287,44.73329322380949
258,121.84335746666667,107.98867199523806,62.60542218333334,45.38324981190474
259,120.92479499999996,108.02683549761903,61.552395364285715,46.4744401333333
260,120.80411636666665,107.9732051142857,61.75759887619048,46.21560623809521
261,75.28712646666666,108.03863537857141,61.03060210476192,47.008033273809495
262,75.33072763333332,107.94419593095236,60.56118471428572,47.38301121666664
263,120.86228298333332,107.95696713333332,60.4163692452381,47.54059788809521
264,121.21804173333332,107.92014295952379,60.182488245238105,47.73765471428568
265,121.18228133333326,107.76403256666664,59.798821969047616,47.96521059761901
266,121.01419341666667,107.85189601190473,59.578704197619054,48.27319181428569
267,120.54634714999993,107.78437266904758,58.768303471428574,49.01606919761902
268,74.19435371666664,107.76914024999998,58.44651794999999,49.32262229999998
269,75.94577174999999,107.7311650690476,57.93632002857142,49.794845040476176
270,120.38961958333334,107.18891668333332,59.022886438095234,48.16603024523808
271,121.11141479999998,106.71539705952382,59.778604783333336,46.93679227619048
272,120.9164550666667,106.33394526190477,60.808165814285715,45.52577944761906
273,117.21845471666668,105.82703713095239,60.97344622857143,44.853590902380965
274,117.23170978333336,105.42915160476193,61.825799002380954,43.60335260238096
275,71.52419113333335,104.96982608095239,62.084585242857145,42.88524083809524
276,72.39741483333334,104.46135801904761,62.669061719047605,41.79229630000001
277,117.6044209,104.48601625238096,61.7198665047619,42.76614974761905
278,117.89613613333327,104.51477053095239,61.17302098809523,43.34174954285715
279,117.35717863333333,104.63581895714285,61.07600409761904,43.559814859523804
280,117.39106235000003,104.54918323095238,60.845035349999996,43.704147880952384
281,117.43298973333334,104.5641779857143,60.32017368809524,44.24400429761905
282,72.37153011666663,104.53298051428571,60.3897924952381,44.14318801904762
283,71.79096475000001,104.62941630714286,60.057333104761916,44.572083202380945
284,117.70938418333343,104.62247608095238,59.27303173809524,45.34944434285713
285,117.67775383333328,104.66537416666667,58.286431071428574,46.37894309523809
286,118.03222918333329,104.60418022619048,57.27372450238096,47.33045572380952
287,117.34248076666664,104.58499975476191,56.9730755047619,47.61192425
288,117.73327633333342,104.62526592619047,56.24608931190476,48.37917661428571
289,71.94317253333331,104.65748947142858,55.21925756190475,49.438231909523815
290,71.65670145,104.62443515714287,54.37352438095237,50.25091077619049
291,117.99124738333335,104.6715074095238,53.901329054761895,50.77017835476191
292,117.90331864999999,104.59704157857142,53.76785978333333,50.82918179523809
293,117.80084898333332,104.62451957857145,53.4502161547619,51.17430342380954
294,117.67198653333331,104.67967465714285,53.03082273809523,51.64885191904762
295,117.21201551666671,104.5984027952381,52.85546666428571,51.74293613095239
296,72.13551853333335,104.58229503333334,52.96624471666666,51.61605031666668
297,72.04278699999995,104.54133729285715,52.99530978333333,51.54602750952382
298,117.42234435000003,104.54842700476192,52.46563376666666,52.082793238095256
299,117.79056431666669,104.50614915476191,52.22216725714285,52.28398189761907
300,117.51414479999998,104.4509306547619,51.383485707142846,53.06744494761906
301,117.72161451666668,104.44113386666668,50.924316676190465,53.51681719047622
302,116.91607056666672,104.5012612904762,50.3770052547619,54.12425603571431
303,71.74898903333333,104.50388282142858,49.52929126904761,54.97459155238097
304,71.97420948333331,104.4870922404762,49.28283635476189,55.20425588571432
305,117.84323631666668,104.4932055404762,49.23669775952379,55.25650778095239
306,117.8089150333334,104.60706605,48.410305854761894,56.1967601952381
307,117.39661073333335,104.67326456904762,48.56019441428571,56.11307015476191
308,117.76440761666655,104.68192990238094,48.39069279523808,56.291237107142855
309,117.71309413333333,104.68684902380951,48.031264309523806,56.6555847142857
310,72.21237866666668,104.77416155714283,47.496646440476184,57.27751511666664
311,72.03486681666662,104.85434108809521,47.00840488095238,57.84593620714283
312,117.87767016666665,104.80467054761903,46.776167528571435,58.028503019047605
313,118.42010276666663,104.81424385238094,46.63912843809525,58.1751154142857
314,117.95786745000004,104.74646019999999,45.9599171404762,58.78654305952379
315,117.4167138333333,104.8081902,45.39012145238097,59.41806874761903
316,117.78010726666672,104.87713306666667,45.017960433333336,59.85917263333332
317,71.73789309999995,104.71279133571429,45.01971709761905,59.69307423809523
318,72.46697681666669,104.68790834285713,44.51890093809525,60.16900740476189
319,118.36027023333334,104.7969065595238,43.99756717619048,60.799339383333326
320,117.26971064999994,104.80638512619046,43.66458792619047,61.14179719999998
321,117.78368650000002,104.84371141190476,43.52106724523809,61.322644166666656
322,118.17970134999999,104.8555590285714,43.24606592380952,61.609493104761896
323,117.8464572333333,104.77304788095238,43.04961879047619,61.72342909047619
324,71.9991771,104.87390176190476,42.94101704761904,61.932884714285706
325,72.54991013333331,104.85943114999999,42.743959488095236,62.11547166190475
326,117.78269220000006,104.78896477619047,42.47501378809524,62.31395098809522
327,117.9756878166666,104.69634826428569,42.24128060476191,62.455067659523785
328,117.68239221666663,104.7306117190476,41.9817077047619,62.7489040142857
329,117.6864367333333,104.67436739761904,41.25266043809524,63.4217069595238
330,117.19814164999998,104.70667343095236,40.568861923809514,64.13781150714284
331,72.23902128333333,105.75177397619048,39.880107607142854,65.87166636904762
332,72.15619988333337,106.85437845952382,39.20140502142858,67.65297343809523
333,118.00883443333333,107.84530623095237,38.70589255238095,69.13941367857144
334,125.29139163333332,109.00789327380956,38.298434449999995,70.70945882380954
335,125.40062360000002,109.95490038809524,37.76110025952381,72.19380012857144
336,124.62293113333337,110.99984628333334,37.558163195238095,73.44168308809525
337,125.33625095000004,112.00822178095238,37.508273959523805,74.49994782142858
338,78.86807108333332,111.88235925238097,37.161228090476186,74.72113116190478
339,79.47082115,111.78151032142857,37.23885854285714,74.54265177857145
340,125.06746291666664,111.74662937619046,37.02899618333333,74.71763319285715
341,124.41035393333335,111.52542195,36.92349647857143,74.60192547142857
342,124.69468108333336,111.49594089285713,36.55076030714285,74.9451805857143
343,124.3787645166666,111.40584609285715,36.441536569047614,74.96430952380953
344,123.78779896666668,111.32800651190476,36.20283405238095,75.12517245952381
345,78.66170368333333,111.31298816190476,35.95605186666666,75.3569362952381
346,78.84015755000003,111.3061684904762,35.65928404285713,75.64688444761906
347,124.52258584999998,111.31870993809527,35.699792833333326,75.61891710476193
348,124.30522548333329,111.39407569523812,35.57444255238095,75.81963314285716
349,124.6469433833334,111.38430737380952,35.67982025714285,75.70448711666667
350,124.46655465000009,111.35978774047621,35.78989792857142,75.56988981190477
351,124.31535926666663,111.33890989999999,35.73201150714285,75.60689839285715
352,78.59332543333332,111.39794251904763,35.86706282380952,75.53087969523811
353,78.66852011666666,111.29932983095239,36.07702139285714,75.22230843809523
354,124.37644096666665,111.22616077857141,36.0520363047619,75.1741244738095
355,124.71845381666668,111.15108915476188,35.91322445714285,75.23786469761903
356,123.95665456666663,111.10494375714283,35.85290318333333,75.25204057380951
357,123.95437128333332,111.06789573095237,35.74693275476191,75.32096297619047
358,123.78985789999994,110.94429984285715,35.94169788333333,75.0026019595238
359,78.27030764999999,110.7955644952381,35.99491408095238,74.80065041428573
360,78.40918393333338,110.73411513571428,36.08113471190477,74.65298042380951
361,123.51126975000007,110.71087710714286,35.94477330952381,74.76610379761905
362,123.67730638333336,108.531046975,35.939333966666666,72.59171300833334
363,123.5265090499999,114.58319484,36.07466371666667,78.50853112333334
364,123.79170508333334,123.62669756666666,36.32573592916667,87.30096163750001
